Time (seconds),light
26.57,13035.72
26.58,13050.79
26.58,13050.79
26.59,13035.72
26.59,13035.72
26.59,13050.79
26.62,13035.72
26.62,13035.72
26.63,13035.72
26.63,13050.79
26.63,13035.72
26.64,13035.72
26.64,13020.66
26.65,13020.66
26.65,13035.72
26.65,13020.66
26.66,13020.66
26.66,13020.66
26.67,13020.66
26.67,13020.66
26.67,13020.66
26.68,13005.59
26.68,13020.66
26.71,13005.59
26.71,13020.66
26.71,13020.66
26.72,13020.66
26.72,13020.66
26.73,13020.66
26.73,13020.66
26.73,13020.66
26.74,13020.66
26.74,13020.66
26.75,13020.66
26.75,13020.66
26.75,13005.59
26.76,13005.59
26.76,13020.66
26.77,13005.59
26.77,13005.59
26.79,13005.59
26.80,13005.59
26.80,13005.59
26.81,13005.59
26.81,13005.59
26.81,13005.59
26.82,13005.59
26.82,13005.59
26.83,13005.59
26.83,13005.59
26.83,13005.59
26.84,13005.59
26.84,13005.59
26.85,13005.59
26.85,13005.59
26.85,13005.59
26.86,13005.59
26.88,13005.59
26.89,13005.59
26.89,13005.59
26.89,13005.59
26.90,12990.52
26.90,13005.59
26.91,13005.59
26.91,13005.59
26.91,13005.59
26.92,-443.871
26.92,-443.871
26.93,-443.871
26.93,-454.1935
26.93,-443.871
26.94,-454.1935
26.94,-443.871
26.95,-443.871
26.97,-443.871
26.97,-443.871
26.98,-443.871
26.98,-443.871
26.99,-443.871
26.99,-443.871
26.99,-443.871
27.00,-443.871
27.00,-443.871
27.01,-454.1935
27.01,-443.871
27.01,-443.871
27.02,-443.871
27.02,-443.871
27.03,-443.871
27.03,-443.871
27.03,-443.871
27.06,-443.871
27.06,-443.871
27.07,-443.871
27.07,-443.871
27.07,-443.871
27.08,-443.871
27.08,-443.871
27.09,-443.871
27.09,-443.871
27.09,-443.871
27.10,-443.871
27.10,-443.871
27.11,-443.871
27.11,-454.1935
27.11,-454.1935
27.12,-443.871
27.12,-443.871
27.25,-443.871
27.25,-454.1935
27.26,-443.871
27.26,-443.871
27.27,-443.871
27.27,-443.871
27.27,-443.871
27.28,-443.871
27.28,-443.871
27.29,-443.871
27.29,-443.871
27.29,-443.871
27.30,-443.871
27.30,-443.871
27.31,-443.871
27.31,-443.871
27.31,-443.871
27.34,-443.871
27.34,-443.871
27.35,-443.871
27.35,-443.871
27.35,-454.1935
27.36,-443.871
27.36,-443.871
27.37,-443.871
27.37,-443.871
27.37,-443.871
27.38,-443.871
27.38,-454.1935
27.39,-443.871
27.39,-454.1935
27.39,-443.871
27.40,-454.1935
27.40,-443.871
27.43,-443.871
27.43,-443.871
27.43,-443.871
27.44,-443.871
27.44,-443.871
27.45,-443.871
27.45,-443.871
27.45,-443.871
27.46,-443.871
27.46,-443.871
27.47,-443.871
27.47,-443.871
27.47,-443.871
27.48,-443.871
27.48,-443.871
27.49,-443.871
27.49,-443.871
27.51,-443.871
27.52,-443.871
27.52,-454.1935
27.53,-443.871
27.53,-443.871
27.53,-454.1935
27.54,-443.871
27.54,-443.871
27.55,-443.871
27.55,-443.871
27.55,-443.871
27.56,-443.871
27.56,-443.871
27.57,-443.871
27.57,-454.1935
27.57,-454.1935
27.58,-454.1935
27.60,-443.871
27.61,-443.871
27.61,-443.871
27.61,-443.871
27.62,-443.871
27.62,-443.871
27.63,-443.871
27.63,-443.871
27.63,-443.871
27.64,-454.1935
27.64,-443.871
27.65,-443.871
27.65,-443.871
27.65,-443.871
27.66,-443.871
27.66,-443.871
27.67,-443.871
27.69,-443.871
27.69,-443.871
27.70,-443.871
27.70,-443.871
27.71,-454.1935
27.71,-443.871
27.71,-443.871
27.72,-443.871
27.72,-443.871
27.73,-443.871
27.73,-454.1935
27.73,-443.871
27.74,-443.871
27.74,-443.871
27.75,-443.871
27.75,-443.871
27.75,-443.871
27.78,-443.871
27.78,-443.871
27.79,-443.871
27.79,-443.871
27.79,-443.871
27.80,-443.871
27.80,-443.871
27.81,-443.871
27.81,-443.871
27.81,-454.1935
27.82,-443.871
27.82,-454.1935
27.83,-443.871
27.83,-443.871
27.83,-443.871
27.84,-443.871
27.84,-443.871
27.87,-443.871
27.87,-443.871
27.87,-443.871
27.88,-443.871
27.88,-443.871
27.89,-443.871
27.89,-443.871
27.89,-443.871
27.90,-443.871
27.90,13126.12
27.91,13141.19
27.91,13141.19
27.91,13141.19
27.92,13141.19
27.92,13141.19
27.93,13141.19
27.93,13141.19
27.95,13141.19
27.96,13141.19
27.96,13156.26
27.97,13156.26
27.97,13156.26
27.97,13156.26
27.98,13156.26
27.98,13156.26
27.99,13171.32
27.99,13156.26
27.99,13156.26
28.00,13171.32
28.00,13171.32
28.01,13171.32
28.01,13171.32
28.01,13171.32
28.02,13171.32
28.04,13171.32
28.05,13186.39
28.05,13186.39
28.05,13186.39
28.06,13201.46
28.06,13186.39
28.07,13201.46
28.07,13201.46
28.07,13201.46
28.08,13201.46
28.08,13201.46
28.09,13216.53
28.09,13201.46
28.09,13216.53
28.10,13201.46
28.10,13201.46
28.11,13216.53
28.13,13231.59
28.13,13231.59
28.14,13216.53
28.14,13216.53
28.15,13231.59
28.15,13231.59
28.15,13231.59
28.16,13231.59
28.16,13231.59
28.17,13382.26
28.17,13382.26
28.17,13397.33
28.18,13382.26
28.18,13382.26
28.19,13382.26
28.19,13397.33
28.19,13397.33
28.22,13382.26
28.22,13382.26
28.23,13397.33
28.23,13397.33
28.23,13397.33
28.24,13382.26
28.24,13397.33
28.25,13397.33
28.25,13397.33
28.26,13397.33
28.26,13397.33
28.27,13397.33
28.27,13412.39
28.27,13397.33
28.28,13397.33
28.28,13412.39
28.29,13397.33
28.31,13412.39
28.31,13412.39
28.32,13397.33
28.32,13412.39
28.33,13412.39
28.33,13397.33
28.33,13412.39
28.34,13412.39
28.34,13412.39
28.35,13397.33
28.35,13412.39
28.35,13412.39
28.36,13412.39
28.36,13412.39
28.37,13412.39
28.37,13412.39
28.37,13412.39
28.40,13412.39
28.40,13412.39
28.41,13412.39
28.41,13412.39
28.41,13412.39
28.42,13412.39
28.42,13427.46
28.43,13412.39
28.43,13427.46
28.43,13487.73
28.44,13487.73
28.44,13487.73
28.45,13487.73
28.45,13487.73
28.45,13487.73
28.46,13487.73
28.46,13487.73
28.49,13487.73
28.49,13487.73
28.49,13472.66
28.50,13472.66
28.50,13472.66
28.51,13487.73
28.51,13487.73
28.51,13487.73
28.52,13472.66
28.52,13472.66
28.53,13487.73
28.53,13487.73
28.53,13487.73
28.54,13487.73
28.54,13487.73
28.55,13487.73
28.55,13487.73
28.57,13487.73
28.58,13487.73
28.58,13487.73
28.59,13487.73
28.59,13487.73
28.59,13487.73
28.60,13487.73
28.60,13487.73
28.61,13487.73
28.61,13487.73
28.61,13472.66
28.62,13487.73
28.62,13487.73
28.63,13487.73
28.63,13487.73
28.63,13487.73
28.64,13487.73
28.77,13487.73
28.78,13472.66
28.78,13487.73
28.79,13487.73
28.79,13487.73
28.79,13472.66
28.80,13472.66
28.80,13487.73
28.81,13487.73
28.81,13487.73
28.81,13487.73
28.82,13487.73
28.82,13487.73
28.83,13487.73
28.83,13487.73
28.83,13487.73
28.84,13487.73
28.86,13487.73
28.87,13487.73
28.87,13487.73
28.87,13487.73
28.88,13487.73
28.88,13487.73
28.89,13487.73
28.89,13487.73
28.89,13487.73
28.90,13487.73
28.90,13487.73
28.91,13487.73
28.91,13487.73
28.91,13487.73
28.92,13487.73
28.92,13487.73
28.93,13487.73
28.94,13487.73
28.95,13487.73
28.95,13502.79
28.96,13502.79
28.96,13487.73
28.97,13487.73
28.97,13487.73
28.97,13487.73
28.98,13502.79
28.98,13502.79
28.99,13502.79
28.99,13502.79
28.99,13502.79
29.00,13502.79
29.00,13517.86
29.01,13517.86
29.01,13517.86
29.01,13517.86
29.04,13517.86
29.04,13517.86
29.05,13532.93
29.05,13517.86
29.05,13532.93
29.06,13517.86
29.06,13532.93
29.07,13532.93
29.07,13517.86
29.07,13532.93
29.08,13532.93
29.08,13532.93
29.09,13532.93
29.09,13532.93
29.09,13548.0
29.10,13532.93
29.10,13532.93
29.13,13532.93
29.13,13532.93
29.13,13532.93
29.14,13532.93
29.14,13532.93
29.15,13532.93
29.15,13532.93
29.15,13532.93
29.16,13532.93
29.16,13532.93
29.17,13548.0
29.17,13532.93
29.17,13532.93
29.18,13532.93
29.18,13532.93
29.19,13532.93
29.19,13548.0
29.21,13532.93
29.22,13532.93
29.22,13532.93
29.23,13548.0
29.23,13548.0
29.23,13548.0
29.24,13532.93
29.24,13532.93
29.25,13532.93
29.25,13548.0
29.25,13532.93
29.26,13532.93
29.26,13548.0
29.27,13532.93
29.27,13532.93
29.27,13532.93
29.28,13548.0
29.30,13548.0
29.31,13548.0
29.31,13532.93
29.31,13548.0
29.32,13548.0
29.32,13548.0
29.33,13548.0
29.33,13548.0
29.33,13548.0
29.34,13548.0
29.34,13548.0
29.35,13548.0
29.35,13548.0
29.35,13548.0
29.36,13548.0
29.36,13548.0
29.37,13548.0
29.37,13548.0
29.37,13548.0
29.40,13548.0
29.40,13548.0
29.41,13548.0
29.41,13548.0
29.41,13548.0
29.42,13548.0
29.42,13548.0
29.43,13548.0
29.43,13548.0
29.43,13548.0
29.44,13548.0
29.44,13548.0
29.45,13563.06
29.45,13548.0
29.45,13563.06
29.46,13563.06
29.46,13548.0
29.47,13563.06
29.49,13563.06
29.49,13563.06
29.50,13563.06
29.50,13548.0
29.51,13563.06
29.51,13563.06
29.51,13563.06
29.52,13563.06
29.52,13563.06
29.53,13563.06
29.53,13563.06
29.53,13563.06
29.54,13563.06
29.54,13578.13
29.55,13563.06
29.55,13563.06
29.55,13563.06
29.58,13563.06
29.58,13563.06
29.59,13563.06
29.59,13563.06
29.59,13563.06
29.60,13563.06
29.60,13563.06
29.61,13563.06
29.61,13563.06
29.61,13563.06
29.62,13563.06
29.62,13578.13
29.63,13563.06
29.63,13563.06
29.63,13563.06
29.64,13563.06
29.64,13563.06
29.67,13563.06
29.67,13563.06
29.67,13563.06
29.68,13563.06
29.68,13563.06
29.69,13563.06
29.69,13563.06
29.69,13563.06
29.70,13563.06
29.70,13563.06
29.71,13563.06
29.71,13563.06
29.71,13563.06
29.72,13563.06
29.72,13563.06
29.73,13563.06
29.73,13563.06
29.75,13563.06
29.76,13563.06
29.76,13563.06
29.77,13563.06
29.77,13563.06
29.77,13563.06
29.78,13563.06
29.78,13563.06
29.79,13563.06
29.79,13578.13
29.79,13578.13
29.80,13563.06
29.80,13578.13
29.81,13563.06
29.81,13563.06
29.81,13563.06
29.82,13563.06
29.84,13563.06
29.85,13578.13
29.85,13563.06
29.85,13578.13
29.86,13578.13
29.86,13563.06
29.87,13578.13
29.87,13578.13
29.87,13578.13
29.88,13578.13
29.88,13578.13
29.89,13578.13
29.89,13578.13
29.89,13578.13
29.90,13578.13
29.90,13578.13
29.91,13578.13
29.93,13578.13
29.93,13578.13
29.94,13578.13
29.94,13578.13
29.95,13578.13
29.95,13563.06
29.95,13578.13
29.96,13578.13
29.96,13563.06
29.97,13578.13
29.97,13563.06
29.97,13563.06
29.98,13578.13
29.98,13563.06
29.99,13563.06
29.99,13563.06
29.99,13563.06
30.02,13563.06
30.02,13563.06
30.03,13563.06
30.03,13563.06
30.03,13563.06
30.04,13563.06
30.04,13563.06
30.05,13563.06
30.05,13563.06
30.05,13563.06
30.06,13563.06
30.06,13563.06
30.07,13563.06
30.07,13563.06
30.07,13563.06
30.08,13563.06
30.08,13563.06
30.11,13563.06
30.11,13563.06
30.11,13578.13
30.12,13563.06
30.12,13563.06
30.13,13563.06
30.13,13578.13
30.13,13578.13
30.14,13578.13
30.14,13563.06
30.15,13578.13
30.15,13563.06
30.15,13578.13
30.16,13563.06
30.16,13563.06
30.17,13563.06
30.17,13578.13
30.30,13563.06
30.30,13578.13
30.31,13563.06
30.31,13578.13
30.31,13563.06
30.32,13578.13
30.32,13578.13
30.33,13563.06
30.33,13563.06
30.33,13578.13
30.34,13578.13
30.34,13578.13
30.35,13578.13
30.35,13563.06
30.35,13578.13
30.36,13578.13
30.36,13563.06
30.39,13578.13
30.39,13578.13
30.39,13563.06
30.40,13578.13
30.40,13578.13
30.41,13578.13
30.41,13578.13
30.41,13578.13
30.42,13578.13
30.42,13578.13
30.43,13578.13
30.43,13578.13
30.43,13563.06
30.44,13578.13
30.44,13578.13
30.45,13593.19
30.45,13578.13
30.47,13578.13
30.48,13578.13
30.48,13578.13
30.49,13578.13
30.49,13578.13
30.49,13578.13
30.50,13578.13
30.50,13578.13
30.51,13578.13
30.51,13578.13
30.51,13578.13
30.52,13578.13
30.52,13593.19
30.53,13578.13
30.53,13578.13
30.53,13578.13
30.54,13578.13
30.56,13578.13
30.57,13578.13
30.57,13578.13
30.57,13578.13
30.58,13593.19
30.58,13593.19
30.59,13578.13
30.59,13593.19
30.59,13578.13
30.60,13593.19
30.60,13593.19
30.61,13593.19
30.61,13593.19
30.61,13593.19
30.62,13593.19
30.62,13593.19
30.63,13593.19
30.64,13593.19
30.65,13593.19
30.65,13578.13
30.66,13593.19
30.66,13593.19
30.67,13593.19
30.67,13593.19
30.67,13593.19
30.68,13593.19
30.68,13593.19
30.69,13593.19
30.69,13593.19
30.69,13593.19
30.70,13593.19
30.70,13593.19
30.71,13593.19
30.71,13593.19
30.71,13593.19
30.74,13593.19
30.74,13593.19
30.75,13593.19
30.75,13593.19
30.75,13593.19
30.76,13608.26
30.76,13608.26
30.77,13608.26
30.77,13608.26
30.77,13593.19
30.78,13608.26
30.78,13608.26
30.79,13608.26
30.79,13608.26
30.80,13593.19
30.80,13608.26
30.81,13608.26
30.83,13608.26
30.83,13593.19
30.84,13608.26
30.84,13608.26
30.85,13593.19
30.85,13608.26
30.85,13608.26
30.86,13593.19
30.86,13593.19
30.87,13593.19
30.87,13608.26
30.87,13593.19
30.88,13608.26
30.88,13593.19
30.89,13608.26
30.89,13593.19
30.89,13593.19
30.92,13608.26
30.92,13608.26
30.93,13608.26
30.93,13608.26
30.93,13608.26
30.94,13608.26
30.94,13608.26
30.95,13608.26
30.95,13608.26
30.95,13623.33
30.96,13608.26
30.96,13608.26
30.97,13608.26
30.97,13608.26
30.97,13608.26
30.98,13608.26
30.98,13623.33
31.01,13608.26
31.01,13608.26
31.01,13623.33
31.02,13608.26
31.02,13623.33
31.03,13608.26
31.03,13623.33
31.03,13623.33
31.04,13623.33
31.04,13623.33
31.05,13608.26
31.05,13623.33
31.05,13623.33
31.06,13623.33
31.06,13623.33
31.07,13623.33
31.07,13638.4
31.09,13623.33
31.10,13623.33
31.10,13638.4
31.11,13623.33
31.11,13638.4
31.11,13623.33
31.12,13638.4
31.12,13638.4
31.13,13623.33
31.13,13638.4
31.13,13623.33
31.14,13638.4
31.14,13638.4
31.15,13638.4
31.15,13638.4
31.15,13638.4
31.16,13623.33
31.16,13623.33
31.19,13638.4
31.19,13638.4
31.19,13638.4
31.20,13638.4
31.20,13653.46
31.21,13638.4
31.21,13623.33
31.21,13638.4
31.22,13623.33
31.22,13638.4
31.23,13638.4
31.23,13638.4
31.23,13638.4
31.24,13638.4
31.24,13638.4
31.25,13638.4
31.25,13638.4
31.25,13638.4
31.28,13638.4
31.28,13638.4
31.29,13638.4
31.29,13638.4
31.29,13638.4
31.30,13638.4
31.30,13653.46
31.31,13653.46
31.31,13638.4
31.31,13638.4
31.32,13638.4
31.32,13653.46
31.33,13638.4
31.33,13653.46
31.33,13638.4
31.34,13638.4
31.34,13653.46
31.35,13653.46
31.37,13653.46
31.37,13653.46
31.38,13638.4
31.38,13653.46
31.39,13638.4
31.39,13638.4
31.39,13638.4
31.40,13653.46
31.40,13638.4
31.41,13653.46
31.41,13638.4
31.41,13638.4
31.42,13638.4
31.42,13638.4
31.43,13638.4
31.43,13653.46
31.43,13638.4
31.46,13653.46
31.46,13653.46
31.47,13653.46
31.47,13653.46
31.47,13653.46
31.48,13638.4
31.48,13653.46
31.49,13638.4
31.49,13653.46
31.49,13653.46
31.50,13653.46
31.50,13638.4
31.51,13638.4
31.51,13638.4
31.51,13653.46
31.52,13653.46
31.52,13653.46
31.53,13653.46
31.55,13653.46
31.55,13653.46
31.56,13653.46
31.56,13653.46
31.57,13653.46
31.57,13653.46
31.57,13653.46
31.58,13653.46
31.58,13653.46
31.59,13653.46
31.59,13653.46
31.59,13653.46
31.60,13668.53
31.60,13653.46
31.61,13653.46
31.61,13653.46
31.61,13653.46
31.64,13653.46
31.64,13653.46
31.65,13653.46
31.65,13653.46
31.65,13653.46
31.66,13653.46
31.66,13653.46
31.67,13653.46
31.67,13653.46
31.67,13653.46
31.68,13653.46
31.68,13653.46
31.69,13653.46
31.69,13653.46
31.69,13668.53
31.70,13653.46
31.70,13653.46
31.84,13638.4
31.84,13638.4
31.85,13638.4
31.85,13638.4
31.85,13638.4
31.86,13638.4
31.86,13638.4
31.87,13638.4
31.87,13638.4
31.87,13638.4
31.88,13638.4
31.88,13638.4
31.89,13638.4
31.89,13638.4
31.89,13638.4
31.90,13638.4
31.90,13638.4
31.91,13593.19
31.93,13578.13
31.93,13593.19
31.94,13578.13
31.94,13593.19
31.95,13593.19
31.95,13593.19
31.95,13578.13
31.96,13593.19
31.96,13593.19
31.97,13593.19
31.97,13593.19
31.97,13578.13
31.98,13593.19
31.98,13578.13
31.99,13578.13
31.99,13578.13
31.99,13578.13
32.02,13578.13
32.02,13578.13
32.03,13578.13
32.03,13578.13
32.03,13578.13
32.04,13578.13
32.04,13578.13
32.05,13578.13
32.05,13578.13
32.05,13578.13
32.06,13593.19
32.06,13578.13
32.07,13578.13
32.07,13502.79
32.07,13502.79
32.08,13502.79
32.08,13502.79
32.11,13502.79
32.11,13502.79
32.11,13502.79
32.12,13502.79
32.12,13502.79
32.13,13487.73
32.13,13502.79
32.13,13487.73
32.14,13502.79
32.14,13487.73
32.15,13502.79
32.15,13502.79
32.15,13502.79
32.16,13502.79
32.16,13487.73
32.17,13487.73
32.17,13487.73
32.19,13487.73
32.20,13487.73
32.20,13502.79
32.21,-454.1935
32.21,-454.1935
32.21,-454.1935
32.22,-464.5161
32.22,-454.1935
32.23,-454.1935
32.23,-454.1935
32.23,-454.1935
32.24,-454.1935
32.24,-454.1935
32.25,-454.1935
32.25,-454.1935
32.25,-454.1935
32.27,-454.1935
32.28,-454.1935
32.28,-454.1935
32.29,-464.5161
32.29,-454.1935
32.29,-454.1935
32.30,-454.1935
32.30,-454.1935
32.31,-454.1935
32.31,-454.1935
32.31,-454.1935
32.32,-443.871
32.32,-454.1935
32.33,-454.1935
32.33,-443.871
32.33,-454.1935
32.34,-464.5161
32.36,-454.1935
32.37,-454.1935
32.37,-454.1935
32.37,-454.1935
32.38,-454.1935
32.38,-454.1935
32.39,-454.1935
32.39,-454.1935
32.39,-454.1935
32.40,-454.1935
32.40,-454.1935
32.41,-454.1935
32.41,-454.1935
32.41,-454.1935
32.42,-454.1935
32.42,-464.5161
32.45,-454.1935
32.45,-454.1935
32.45,-454.1935
32.46,-454.1935
32.46,-454.1935
32.47,-454.1935
32.47,-454.1935
32.47,-454.1935
32.48,-454.1935
32.48,-454.1935
32.49,-454.1935
32.49,-454.1935
32.49,-454.1935
32.50,-454.1935
32.50,-454.1935
32.51,-454.1935
32.53,-454.1935
32.53,-454.1935
32.54,-454.1935
32.54,-454.1935
32.55,-454.1935
32.55,-454.1935
32.55,-454.1935
32.56,-454.1935
32.56,-454.1935
32.57,-454.1935
32.57,-454.1935
32.57,-454.1935
32.58,-454.1935
32.58,-454.1935
32.59,-454.1935
32.59,-454.1935
32.61,-454.1935
32.62,-454.1935
32.62,-454.1935
32.63,-454.1935
32.63,-454.1935
32.63,-464.5161
32.64,-454.1935
32.64,-454.1935
32.65,-454.1935
32.65,-454.1935
32.65,-454.1935
32.66,-454.1935
32.66,-454.1935
32.67,-454.1935
32.67,-454.1935
32.67,-454.1935
32.70,13487.73
32.70,13487.73
32.71,13487.73
32.71,13487.73
32.71,13487.73
32.72,13487.73
32.72,13487.73
32.73,13487.73
32.73,13487.73
32.73,13487.73
32.74,13472.66
32.74,13472.66
32.75,13472.66
32.75,13487.73
32.75,13472.66
32.76,13487.73
32.76,13487.73
32.79,13472.66
32.79,13487.73
32.79,13487.73
32.80,13472.66
32.80,13472.66
32.81,13487.73
32.81,13472.66
32.81,13487.73
32.82,13487.73
32.82,13563.06
32.83,13563.06
32.83,13563.06
32.83,13563.06
32.84,13563.06
32.84,13563.06
32.85,13563.06
32.85,13563.06
32.87,13563.06
32.88,13563.06
32.88,13563.06
32.89,13563.06
32.89,13563.06
32.89,13563.06
32.90,13563.06
32.90,13563.06
32.91,13563.06
32.91,13563.06
32.91,13563.06
32.92,13563.06
32.92,13563.06
32.93,13563.06
32.93,13563.06
32.93,13563.06
32.94,13563.06
32.96,13563.06
32.97,13563.06
32.97,13608.26
32.97,13608.26
32.98,13608.26
32.98,13608.26
32.99,13623.33
32.99,13608.26
32.99,13608.26
33.00,13608.26
33.00,13623.33
33.01,13608.26
33.01,13623.33
33.01,13608.26
33.02,13623.33
33.02,13608.26
33.03,13623.33
33.05,13623.33
33.05,13608.26
33.06,13623.33
33.06,13623.33
33.07,13623.33
33.07,13608.26
33.07,13608.26
33.08,13608.26
33.08,13623.33
33.09,13608.26
33.09,13623.33
33.09,13623.33
33.10,13623.33
33.10,13623.33
33.11,13608.26
33.11,13623.33
33.11,13623.33
33.14,13608.26
33.14,13608.26
33.15,13623.33
33.15,13608.26
33.15,13608.26
33.16,13638.4
33.16,13638.4
33.17,13638.4
33.17,13623.33
33.17,13638.4
33.18,13638.4
33.18,13623.33
33.19,13638.4
33.19,13623.33
33.19,13638.4
33.20,13623.33
33.20,13623.33
33.33,13623.33
33.33,13638.4
33.34,13638.4
33.34,13623.33
33.35,13638.4
33.35,13623.33
33.36,13623.33
33.36,13623.33
33.37,13623.33
33.37,13623.33
33.37,13638.4
33.38,13623.33
33.38,13623.33
33.39,13623.33
33.39,13623.33
33.39,13623.33
33.40,13623.33
33.40,13623.33
33.43,13623.33
33.43,13623.33
33.43,13638.4
33.44,13638.4
33.44,13623.33
33.45,13638.4
33.45,13638.4
33.45,13638.4
33.46,13638.4
33.46,13638.4
33.47,13623.33
33.47,13638.4
33.47,13638.4
33.48,13638.4
33.48,13638.4
33.49,13638.4
33.49,13638.4
33.49,13638.4
33.52,13638.4
33.52,13623.33
33.53,13623.33
33.53,13623.33
33.53,13638.4
33.54,13638.4
33.54,13623.33
33.55,13623.33
33.55,13623.33
33.55,13623.33
33.56,13623.33
33.56,13623.33
33.57,13623.33
33.57,13638.4
33.57,13638.4
33.58,13623.33
33.58,13638.4
33.61,13638.4
33.61,13638.4
33.61,13623.33
33.62,13638.4
33.62,13638.4
33.63,13623.33
33.63,13638.4
33.63,13623.33
33.64,13623.33
33.64,13623.33
33.65,13623.33
33.65,13638.4
33.65,13638.4
33.66,13638.4
33.66,13638.4
33.67,13638.4
33.67,13623.33
33.67,13623.33
33.70,13623.33
33.70,13638.4
33.71,13623.33
33.71,13623.33
33.71,13623.33
33.72,13638.4
33.72,13638.4
33.73,13638.4
33.73,13623.33
33.73,13638.4
33.74,13638.4
33.74,13623.33
33.75,13638.4
33.75,13623.33
33.75,13623.33
33.76,13638.4
33.76,13638.4
33.77,13623.33
33.79,13623.33
33.79,13638.4
33.80,13638.4
33.80,13638.4
33.81,13638.4
33.81,13638.4
33.81,13623.33
33.82,13638.4
33.82,13653.46
33.83,13623.33
33.83,13638.4
33.83,13623.33
33.84,13623.33
33.84,13638.4
33.85,13638.4
33.85,13638.4
33.85,13638.4
33.88,13638.4
33.88,13638.4
33.89,13638.4
33.89,13623.33
33.89,13638.4
33.90,13638.4
33.90,13638.4
33.91,13638.4
33.91,13638.4
33.91,13638.4
33.92,13638.4
33.92,13638.4
33.93,13638.4
33.93,13638.4
33.93,13638.4
33.94,13623.33
33.94,13638.4
33.95,13638.4
33.95,13638.4
33.97,13638.4
33.98,13623.33
33.98,13623.33
33.99,13638.4
33.99,13623.33
33.99,13638.4
34.00,13623.33
34.00,13638.4
34.01,13638.4
34.01,13638.4
34.01,13638.4
34.02,13638.4
34.02,13638.4
34.03,13638.4
34.03,13638.4
34.03,13638.4
34.04,13623.33
34.05,13638.4
34.06,13638.4
34.07,13638.4
34.07,13638.4
34.07,13623.33
34.08,13623.33
34.08,13608.26
34.09,13608.26
34.09,13623.33
34.09,13623.33
34.10,13623.33
34.10,13623.33
34.11,13623.33
34.11,13623.33
34.11,13608.26
34.12,13623.33
34.12,13608.26
34.13,13623.33
34.15,13623.33
34.15,13608.26
34.16,13608.26
34.16,13623.33
34.17,13608.26
34.17,13623.33
34.17,13623.33
34.18,13608.26
34.18,13623.33
34.19,13623.33
34.19,13623.33
34.19,13623.33
34.20,13623.33
34.20,13623.33
34.21,13623.33
34.21,13623.33
34.21,13623.33
34.24,13623.33
34.24,13623.33
34.25,13623.33
34.25,13623.33
34.25,13608.26
34.26,13623.33
34.26,13623.33
34.27,13623.33
34.27,13623.33
34.27,13623.33
34.28,13623.33
34.28,13623.33
34.29,13623.33
34.29,13623.33
34.29,13623.33
34.30,13623.33
34.30,13623.33
34.33,13623.33
34.33,13623.33
34.33,13623.33
34.34,13608.26
34.34,13623.33
34.35,13623.33
34.35,13623.33
34.35,13623.33
34.36,13623.33
34.36,13623.33
34.37,13623.33
34.37,13623.33
34.37,13623.33
34.38,13623.33
34.38,13608.26
34.39,13623.33
34.39,13623.33
34.41,13563.06
34.42,13578.13
34.42,13563.06
34.43,13578.13
34.43,13563.06
34.43,13578.13
34.44,13578.13
34.44,13563.06
34.45,13563.06
34.45,13563.06
34.45,13563.06
34.46,13563.06
34.46,13563.06
34.47,13578.13
34.47,13563.06
34.47,13563.06
34.48,13563.06
34.50,13563.06
34.51,13563.06
34.51,13578.13
34.52,13563.06
34.52,13563.06
34.53,13563.06
34.53,13563.06
34.53,13548.0
34.54,13563.06
34.54,13563.06
34.55,13563.06
34.55,13548.0
34.55,13563.06
34.56,13548.0
34.56,13563.06
34.57,13563.06
34.57,13563.06
34.59,13563.06
34.60,13563.06
34.60,13563.06
34.61,13563.06
34.61,13563.06
34.61,13563.06
34.62,13563.06
34.62,13548.0
34.63,13563.06
34.63,13548.0
34.63,13563.06
34.64,13548.0
34.64,13548.0
34.65,13563.06
34.65,13563.06
34.65,13563.06
34.66,13548.0
34.66,13563.06
34.69,13548.0
34.69,13563.06
34.69,13548.0
34.70,13563.06
34.70,13563.06
34.71,13563.06
34.71,13563.06
34.71,13563.06
34.72,13563.06
34.72,13548.0
34.73,13563.06
34.73,13563.06
34.73,13563.06
34.74,13563.06
34.74,13563.06
34.75,13563.06
34.75,13563.06
34.89,13472.66
34.89,13472.66
34.89,13472.66
34.90,13472.66
34.90,13472.66
34.91,13487.73
34.91,13472.66
34.91,13487.73
34.92,13472.66
34.92,13487.73
34.93,13487.73
34.93,13487.73
34.93,13487.73
34.94,13487.73
34.94,13472.66
34.95,13472.66
34.95,13487.73
34.97,13472.66
34.98,13487.73
34.98,13472.66
34.99,13487.73
34.99,13487.73
34.99,13472.66
35.00,13472.66
35.00,13472.66
35.01,13472.66
35.01,13472.66
35.01,13472.66
35.02,13487.73
35.02,13472.66
35.03,13472.66
35.03,13487.73
35.03,13472.66
35.04,13472.66
35.06,13472.66
35.07,13487.73
35.07,13472.66
35.07,13472.66
35.08,13472.66
35.08,13472.66
35.09,13487.73
35.09,13472.66
35.09,13472.66
35.10,13472.66
35.10,13487.73
35.11,13487.73
35.11,13472.66
35.11,13472.66
35.12,13472.66
35.12,13397.33
35.13,-454.1935
35.15,-464.5161
35.15,-464.5161
35.16,-464.5161
35.16,-464.5161
35.17,-464.5161
35.17,-464.5161
35.17,-464.5161
35.18,-464.5161
35.18,-464.5161
