Time (seconds),x,y,z
36.40,-764,-660,164
36.41,-764,-660,164
36.42,-764,-660,164
36.42,-760,-560,96
36.45,-804,-432,96
36.45,-804,-432,96
36.45,-804,-432,96
36.46,-712,-716,8
36.46,-712,-716,8
36.47,-712,-716,8
36.47,-712,-716,8
36.47,-712,-716,8
36.48,-716,-792,-36
36.48,-716,-792,-36
36.49,-716,-792,-36
36.49,-716,-792,-36
36.49,-716,-792,-36
36.52,-688,-764,-68
36.53,-688,-764,-68
36.53,-688,-764,-68
36.54,-664,-1136,88
36.55,-664,-1136,88
36.55,-664,-1136,88
36.56,-636,-752,-48
36.57,-636,-752,-48
36.57,-636,-752,-48
36.58,-592,-688,-108
36.59,-592,-688,-108
36.59,-592,-688,-108
36.60,-500,-844,108
36.63,-588,-628,-312
36.63,-588,-628,-312
36.63,-588,-628,-312
36.64,-456,-76,-164
36.64,-456,-76,-164
36.65,-456,-76,-164
36.65,-456,-76,-164
36.65,-456,-76,-164
36.66,-504,-928,-492
36.66,-504,-928,-492
36.67,-504,-928,-492
36.67,-504,-928,-492
36.70,-656,-612,-656
36.70,-656,-612,-656
36.71,-656,-612,-656
36.72,-608,-324,-744
36.72,-608,-324,-744
36.73,-608,-324,-744
36.74,-592,-580,-800
36.74,-592,-580,-800
36.75,-592,-580,-800
36.76,-636,-428,-800
36.77,-636,-428,-800
36.78,-600,-488,-736
36.80,-320,-464,-756
36.81,-320,-464,-756
36.81,-456,-332,-816
36.82,-456,-332,-816
36.83,-456,-332,-816
36.83,-456,-332,-816
36.83,-404,-424,-908
36.84,-404,-424,-908
36.84,-404,-424,-908
36.85,-404,-424,-908
36.85,-404,-424,-908
36.85,-364,-424,-952
36.86,-364,-424,-952
36.88,-88,-616,-952
36.89,-88,-616,-952
36.89,-148,-412,-836
36.90,-148,-412,-836
36.91,-148,-412,-836
36.92,-208,-296,-852
36.93,-208,-296,-852
36.93,-96,-372,-840
36.94,-96,-372,-840
36.95,-96,-372,-840
36.96,-288,-96,-732
36.97,-288,-96,-732
36.99,-92,-204,-912
37.00,-44,-96,-936
37.00,-44,-96,-936
37.01,-44,-96,-936
37.01,-44,-96,-936
37.01,-24,40,-784
37.02,-24,40,-784
37.02,-24,40,-784
37.03,-24,40,-784
37.03,-24,40,-784
37.03,-40,36,-1532
37.04,-40,36,-1532
37.04,-40,36,-1532
37.05,-40,36,-1532
37.07,16,-116,-1252
37.08,100,-120,-924
37.09,100,-120,-924
37.09,-8,-84,-1000
37.10,-8,-84,-1000
37.11,-8,-84,-1000
37.12,8,-96,-996
37.13,8,-96,-996
37.13,-20,-8,-968
37.14,-20,-8,-968
37.15,-20,-8,-968
37.16,76,-76,-1068
37.16,76,-76,-1068
37.29,40,-104,-1036
37.30,-4,-88,-1124
37.31,-4,-88,-1124
37.31,-4,-64,-1156
37.32,-4,-64,-1156
37.33,-4,-64,-1156
37.33,-20,-88,-1200
37.34,-20,-88,-1200
37.35,-20,-88,-1200
37.35,-36,-148,-1168
37.36,-36,-148,-1168
37.37,-36,-148,-1168
37.37,-12,-180,-1080
37.40,-72,-248,-1004
37.40,-72,-248,-1004
37.41,-72,-248,-1004
37.41,-72,-248,-1004
37.41,-180,-252,-1052
37.42,-180,-252,-1052
37.43,-180,-252,-1052
37.43,-236,-112,-1160
37.44,-236,-112,-1160
37.45,-236,-112,-1160
37.46,-252,-320,-876
37.47,-252,-320,-876
37.49,-236,-464,-884
37.50,-236,-464,-884
37.50,-236,-464,-884
37.51,-488,-448,-804
37.52,-488,-448,-804
37.52,-488,-448,-804
37.53,-432,-516,-540
37.54,-432,-516,-540
37.54,-432,-516,-540
37.55,-452,-544,-584
37.56,-452,-544,-584
37.56,-452,-544,-584
37.59,-532,-636,-240
37.59,-520,-592,-208
37.60,-520,-592,-208
37.60,-520,-592,-208
37.61,-520,-592,-208
37.61,-692,-680,-180
37.62,-692,-680,-180
37.63,-692,-680,-180
37.63,-604,-660,-192
37.64,-604,-660,-192
37.65,-604,-660,-192
37.65,-552,-712,-124
37.66,-552,-712,-124
37.69,-552,-640,624
37.70,-648,-684,272
37.70,-648,-684,272
37.71,-648,-684,272
37.72,-624,-740,32
37.72,-624,-740,32
37.73,-624,-740,32
37.74,-548,-736,-8
37.74,-548,-736,-8
37.75,-556,-736,188
37.75,-556,-736,188
37.76,-556,-736,188
37.76,-556,-736,188
37.79,-656,-740,116
37.79,-620,-732,168
37.79,-620,-732,168
37.80,-620,-732,168
37.81,-620,-732,168
37.81,-760,-832,100
37.82,-760,-832,100
37.83,-760,-832,100
37.83,-648,-612,244
37.84,-648,-612,244
37.85,-648,-612,244
37.85,-604,-744,260
37.87,-628,-660,320
37.88,-628,-660,320
37.89,-696,-744,300
37.90,-696,-744,300
37.91,-696,-744,300
37.92,-576,-664,320
37.92,-576,-664,320
37.93,-572,-668,356
37.93,-572,-668,356
37.94,-572,-668,356
37.94,-572,-668,356
37.95,-572,-668,356
37.95,-664,-676,532
37.97,-548,-584,600
37.98,-548,-584,600
37.98,-548,-584,600
37.99,-484,-612,424
37.99,-484,-612,424
38.00,-484,-612,424
38.01,-528,-528,428
38.01,-528,-528,428
38.02,-528,-528,428
38.03,-460,-560,360
38.04,-460,-560,360
38.05,-460,-560,360
38.06,-552,-436,776
38.08,-532,-628,644
38.09,-532,-628,644
38.10,-500,-464,696
38.10,-500,-464,696
38.11,-456,-56,680
38.11,-456,-56,680
38.12,-456,-56,680
38.12,-456,-56,680
38.13,-456,-56,680
38.13,-508,-340,980
38.13,-508,-340,980
38.14,-508,-340,980
38.14,-508,-340,980
38.17,-456,-268,1060
38.17,-428,-260,980
38.18,-428,-260,980
38.19,-428,-260,980
38.19,-380,-272,816
38.20,-380,-272,816
38.21,-380,-272,816
38.21,-312,-252,828
38.22,-312,-252,828
38.23,-268,-60,932
38.24,-268,-60,932
38.25,-268,-60,932
38.25,-256,-220,808
38.28,-428,200,928
38.29,-292,-1004,808
38.29,-292,-1004,808
38.30,-292,-1004,808
38.30,-292,-1004,808
38.31,-292,-1004,808
38.31,-76,-108,1076
38.31,-76,-108,1076
38.32,-76,-108,1076
38.32,-76,-108,1076
38.33,-76,-108,1076
38.33,-164,-112,980
38.33,-164,-112,980
38.36,-212,-164,964
38.36,-212,-164,964
38.37,-96,-128,1024
38.38,-96,-128,1024
38.39,-40,40,1064
38.39,-40,40,1064
38.40,-40,40,1064
38.41,-64,-8,1176
38.42,-64,-8,1176
38.43,-88,-52,1120
38.43,-88,-52,1120
38.44,-88,-52,1120
38.45,-96,-16,1072
38.48,-80,52,1020
38.48,-80,52,1020
38.49,-36,-28,1012
38.49,-36,-28,1012
38.49,-36,-28,1012
38.50,-36,-28,1012
38.50,-36,-28,1012
38.51,-84,-56,980
38.51,-84,-56,980
38.52,-84,-56,980
38.52,-84,-56,980
38.53,-64,-148,980
38.53,-64,-148,980
38.54,-64,-148,980
38.57,-68,-24,1008
38.57,-68,-24,1008
38.58,-68,-24,1008
38.59,0,-52,860
38.59,0,-52,860
38.60,0,-52,860
38.61,-112,-52,940
38.62,-112,-52,940
38.63,-64,52,1184
38.63,-64,52,1184
38.64,-64,52,1184
38.65,0,-12,1032
38.65,0,-12,1032
38.66,0,-12,1032
38.68,52,-8,872
38.69,-8,-4,1072
38.69,-8,-4,1072
38.69,-8,-4,1072
38.70,-8,-4,1072
38.70,-8,-4,1072
38.71,-4,4,1112
38.71,-4,4,1112
38.71,-4,4,1112
38.72,-4,4,1112
38.72,-4,4,1112
38.73,16,-8,1024
38.73,16,-8,1024
38.73,16,-8,1024
38.74,16,-8,1024
38.74,16,-8,1024
38.77,12,4,1024
38.77,12,4,1024
38.78,12,4,1024
38.79,24,-8,1004
38.79,24,-8,1004
38.80,24,-8,1004
38.81,-68,32,1028
38.82,-68,32,1028
38.82,-68,32,1028
38.83,-4,8,1000
38.84,-4,8,1000
38.84,-4,8,1000
38.85,4,4,992
38.85,4,4,992
38.86,4,4,992
38.99,-28,36,1040
38.99,-28,36,1040
39.00,-28,36,1040
39.01,12,12,1012
39.01,12,12,1012
39.02,12,12,1012
39.03,68,8,988
39.03,68,8,988
39.04,68,8,988
39.04,68,8,988
39.05,24,4,1036
39.05,24,4,1036
39.05,24,4,1036
39.06,24,4,1036
39.06,24,4,1036
39.07,4,16,1016
39.09,0,8,964
39.09,0,8,964
39.10,0,8,964
39.10,0,8,964
39.11,-28,96,992
39.11,-28,96,992
39.11,-28,96,992
39.12,-28,96,992
39.12,-28,96,992
39.13,-40,-40,1012
39.13,-40,-40,1012
39.14,-40,-40,1012
39.15,140,56,1104
39.16,140,56,1104
39.16,140,56,1104
39.19,16,32,1004
39.20,16,32,1004
39.20,48,32,1008
39.21,48,32,1008
39.22,48,32,1008
39.23,12,108,1092
39.23,12,108,1092
39.24,12,108,1092
39.24,12,108,1092
39.25,40,124,1044
39.25,40,124,1044
39.25,40,124,1044
39.26,40,124,1044
39.26,40,124,1044
39.27,44,80,1036
39.29,72,104,1024
39.29,72,104,1024
39.30,72,104,1024
39.30,-128,-104,1136
39.31,-128,-104,1136
39.32,-128,-104,1136
39.33,-28,96,908
39.33,-28,96,908
39.34,132,172,1036
39.35,132,172,1036
39.36,132,172,1036
39.37,80,144,972
39.38,80,144,972
39.38,24,76,960
39.41,80,168,1036
39.42,80,168,1036
39.42,116,244,1028
39.43,116,244,1028
39.43,116,244,1028
39.44,116,244,1028
39.44,148,160,1036
39.45,148,160,1036
39.45,148,160,1036
39.45,148,160,1036
39.46,148,160,1036
39.46,196,180,952
39.47,196,180,952
39.47,196,180,952
39.49,148,132,948
39.50,148,132,948
39.51,264,284,884
39.51,264,284,884
39.52,264,284,884
39.53,328,268,964
39.53,328,268,964
39.54,344,284,972
39.55,344,284,972
39.56,344,284,972
39.57,500,392,936
39.58,500,392,936
39.58,456,360,856
39.59,456,360,856
39.61,556,240,800
39.62,556,240,800
39.62,552,356,756
39.63,552,356,756
39.63,552,356,756
39.63,552,356,756
39.64,552,356,756
39.64,576,328,780
39.65,576,328,780
39.65,576,328,780
39.65,576,328,780
39.66,576,328,780
39.66,600,212,788
39.67,600,212,788
39.69,804,408,732
39.69,804,408,732
39.70,736,372,628
39.71,736,372,628
39.72,736,372,628
39.73,712,360,516
39.73,712,360,516
39.74,912,500,456
39.75,912,500,456
39.76,912,500,456
39.77,848,552,424
39.77,848,552,424
39.78,848,552,424
39.79,892,388,212
39.81,836,600,340
39.81,836,600,340
39.82,836,600,340
39.82,948,580,324
39.83,948,580,324
39.83,948,580,324
39.83,948,580,324
39.84,948,580,324
39.84,900,620,244
39.85,900,620,244
39.85,900,620,244
39.85,900,620,244
39.86,1180,340,152
39.87,1180,340,152
39.89,408,496,364
39.90,408,496,364
39.91,1092,644,40
39.91,1092,644,40
39.92,708,-44,-204
39.93,708,-44,-204
39.94,708,-44,-204
39.94,792,708,-72
39.95,792,708,-72
39.96,792,708,-72
39.96,828,580,-60
39.97,828,580,-60
39.98,828,580,-60
39.98,844,636,-92
40.01,840,600,-152
40.01,840,600,-152
40.01,840,600,-152
40.02,840,600,-152
40.02,724,576,-264
40.03,724,576,-264
40.03,724,576,-264
40.03,724,576,-264
40.04,784,644,-360
40.05,784,644,-360
40.05,784,644,-360
40.05,784,644,-360
40.06,752,588,-352
40.07,752,588,-352
40.09,752,584,-388
40.10,756,608,-384
40.11,756,608,-384
40.11,756,608,-384
40.12,660,580,-444
40.13,660,580,-444
40.14,660,580,-444
40.14,608,492,-560
40.15,608,492,-560
40.16,608,492,-560
40.16,628,556,-568
40.17,628,556,-568
40.17,628,556,-568
40.19,648,524,-616
40.20,668,520,-592
40.21,668,520,-592
40.21,668,520,-592
40.21,668,520,-592
40.22,552,544,-656
40.23,552,544,-656
40.23,552,544,-656
40.23,552,544,-656
40.24,604,544,-640
40.25,604,544,-640
40.26,608,516,-632
40.27,608,516,-632
40.27,608,516,-632
40.29,632,492,-640
40.30,628,472,-640
40.31,628,472,-640
40.32,440,528,-704
40.33,440,528,-704
40.33,440,528,-704
40.34,600,456,-688
40.35,600,456,-688
40.35,600,456,-688
40.36,552,456,-700
40.37,552,456,-700
40.37,552,456,-700
40.37,552,456,-700
40.40,252,568,-756
40.40,252,568,-756
40.41,252,568,-756
40.41,252,568,-756
40.41,252,568,-756
40.42,616,344,-796
40.43,616,344,-796
40.43,616,344,-796
40.44,524,424,-772
40.44,524,424,-772
40.45,524,424,-772
40.45,524,424,-772
40.46,428,448,-756
40.47,428,448,-756
40.49,444,316,-864
40.50,380,404,-828
40.51,380,404,-828
40.52,380,404,-828
40.52,412,404,-768
40.53,412,404,-768
40.54,360,404,-908
40.55,360,404,-908
40.55,360,404,-908
40.55,360,404,-908
40.56,340,368,-896
40.56,340,368,-896
40.57,340,368,-896
40.70,176,224,-964
40.71,176,224,-964
40.72,124,220,-960
40.73,124,220,-960
40.73,124,220,-960
40.74,224,252,-1012
40.74,224,252,-1012
40.75,224,252,-1012
40.75,224,252,-1012
40.75,224,252,-1012
40.76,192,72,-1072
40.76,192,72,-1072
40.77,192,72,-1072
40.79,160,472,-648
40.79,160,472,-648
40.80,152,148,-1012
40.80,152,148,-1012
40.81,152,148,-1012
40.82,144,136,-988
40.82,144,136,-988
40.83,144,136,-988
40.84,144,152,-992
40.84,144,152,-992
40.85,144,152,-992
40.86,132,144,-1032
40.87,132,144,-1032
40.88,132,144,-1032
40.90,188,80,-1092
40.91,188,80,-1092
40.92,188,136,-992
40.92,92,136,-992
40.93,92,136,-992
40.93,92,136,-992
40.93,92,136,-992
40.94,88,132,-952
40.94,88,132,-952
40.95,88,132,-952
40.95,88,132,-952
40.96,100,124,-996
40.96,100,124,-996
40.97,100,124,-996
40.99,100,108,-984
40.99,100,108,-984
41.00,84,104,-1012
41.00,84,104,-1012
41.01,84,104,-1012
41.01,84,104,-1012
41.02,100,104,-1020
41.03,100,104,-1020
41.04,92,112,-1000
41.05,92,112,-1000
41.06,108,108,-976
41.06,108,108,-976
41.07,108,108,-976
41.10,100,120,-996
41.10,100,120,-996
41.11,100,120,-996
41.11,100,120,-996
41.12,116,124,-1012
41.12,116,124,-1012
41.13,116,124,-1012
41.13,116,124,-1012
41.13,72,112,-992
41.14,72,112,-992
41.15,72,112,-992
41.15,72,112,-992
41.15,48,132,-972
41.18,92,172,-1012
41.19,92,172,-1012
41.20,152,156,-996
41.20,152,156,-996
41.21,152,156,-996
41.22,140,144,-1016
41.23,140,144,-1016
41.23,244,124,-1008
41.24,244,124,-1008
41.25,244,124,-1008
41.26,196,164,-984
41.26,196,164,-984
41.27,196,164,-984
41.28,188,152,-988
41.30,164,200,-1004
41.30,164,200,-1004
41.31,164,200,-1004
41.31,164,200,-1004
41.31,368,152,-912
41.32,368,152,-912
41.32,368,152,-912
41.33,368,152,-912
41.33,368,152,-912
41.33,412,204,-972
41.34,412,204,-972
41.34,412,204,-972
41.35,412,204,-972
41.37,372,196,-952
41.37,404,200,-944
41.38,404,200,-944
41.39,404,200,-944
41.40,500,192,-868
41.41,500,192,-868
41.41,508,292,-848
41.42,508,292,-848
41.43,508,292,-848
41.43,548,256,-804
41.44,548,256,-804
41.45,548,256,-804
41.45,528,336,-764
41.48,592,328,-768
41.48,592,328,-768
41.49,592,328,-768
41.49,592,328,-768
41.49,596,280,-780
41.50,596,280,-780
41.50,596,280,-780
41.51,596,280,-780
41.51,596,280,-780
41.51,624,340,-724
41.52,624,340,-724
41.52,624,340,-724
41.53,624,340,-724
41.53,624,340,-724
41.55,784,388,-592
41.56,784,388,-592
41.56,784,388,-592
41.57,784,388,-592
41.58,796,324,-512
41.58,796,324,-512
41.59,796,324,-512
41.60,860,344,-408
41.60,860,344,-408
41.61,860,344,-408
41.62,856,332,-460
41.63,856,332,-460
41.64,828,320,-364
41.66,1004,380,-248
41.66,1004,380,-248
41.67,1004,380,-248
41.67,1004,380,-248
41.67,968,312,-100
41.68,968,312,-100
41.68,968,312,-100
41.69,968,312,-100
41.69,968,312,-100
41.69,1000,376,28
41.70,1000,376,28
41.70,1000,376,28
41.71,1000,376,28
41.71,1000,376,28
41.73,776,524,192
41.74,776,524,192
41.75,776,524,192
41.75,776,524,192
41.76,928,332,264
41.77,928,332,264
41.77,932,308,512
41.78,932,308,512
41.79,932,308,512
41.79,832,404,536
41.80,832,404,536
41.81,832,404,536
41.82,760,388,632
41.82,760,388,632
41.85,872,448,488
41.85,872,448,488
41.85,712,360,652
41.86,712,360,652
41.86,712,360,652
41.87,712,360,652
41.87,712,360,652
41.87,664,356,700
41.88,664,356,700
41.88,664,356,700
41.89,664,356,700
41.89,664,356,700
41.89,464,284,816
41.90,464,284,816
41.92,436,344,808
41.93,436,344,808
41.93,476,332,868
41.94,476,332,868
41.95,476,332,868
41.95,408,308,824
41.96,408,308,824
41.97,408,308,824
41.97,376,288,708
41.98,376,288,708
41.99,260,356,1176
42.00,260,356,1176
42.01,260,356,1176
42.02,312,312,912
42.04,156,240,848
42.04,156,240,848
42.05,156,240,848
42.05,244,264,896
42.06,244,264,896
42.06,244,264,896
42.07,244,264,896
42.07,192,312,1020
42.08,192,312,1020
42.08,192,312,1020
42.09,192,312,1020
42.09,140,284,1028
42.10,140,284,1028
42.11,140,284,1028
42.13,140,296,1052
42.14,140,296,1052
42.15,140,296,1052
42.15,92,300,1000
42.16,92,300,1000
42.17,88,280,988
42.18,88,280,988
42.19,88,280,988
42.20,68,164,864
42.20,68,164,864
42.21,4,188,832
42.22,4,188,832
42.22,4,188,832
42.23,4,188,832
42.23,-84,224,1044
42.36,-184,188,864
42.37,-184,188,864
42.37,-288,188,972
42.38,-288,188,972
42.39,-216,92,1380
42.40,-216,92,1380
42.40,-216,92,1380
42.41,-216,92,1380
42.41,-284,192,1528
42.41,-284,192,1528
42.42,-284,192,1528
42.42,-284,192,1528
42.43,-284,192,1528
42.45,-724,152,960
42.45,-724,152,960
42.46,-724,152,960
42.47,-724,152,960
42.47,-516,108,896
42.47,-516,108,896
42.48,-516,108,896
42.49,-356,-176,1064
42.50,-356,-176,1064
42.51,-356,-176,1064
42.51,-304,112,1244
42.52,-304,112,1244
42.53,-468,260,628
42.56,-500,448,904
42.56,-500,448,904
42.57,-500,448,904
42.58,-452,36,840
42.58,-452,36,840
42.59,-452,36,840
42.59,-460,56,872
42.60,-460,56,872
42.60,-460,56,872
42.61,-460,56,872
42.61,-504,64,712
42.61,-504,64,712
42.62,-504,64,712
42.62,-504,64,712
42.65,-208,-76,908
42.65,-20,0,1084
42.65,-20,0,1084
42.66,-20,0,1084
42.66,-20,0,1084
42.67,-20,0,1084
42.67,-596,220,648
42.68,-596,220,648
42.68,-596,220,648
42.69,-596,220,648
42.69,-508,140,748
42.70,-508,140,748
42.71,-392,28,736
42.72,-392,28,736
42.74,-400,0,748
42.75,-356,-16,1104
42.76,-356,-16,1104
42.77,-356,-16,1104
42.77,-352,80,992
42.78,-352,80,992
42.79,-352,80,992
42.79,-348,108,928
42.79,-348,108,928
42.80,-348,108,928
42.80,-348,108,928
42.81,-348,108,928
42.81,-344,124,792
42.81,-344,124,792
42.84,-252,96,796
42.84,-252,96,796
42.85,-248,108,892
42.85,-248,108,892
42.86,-248,108,892
42.87,-204,128,980
42.87,-204,128,980
42.88,-204,128,980
42.89,-244,124,1040
42.89,-244,124,1040
42.90,-244,124,1040
42.91,-140,240,1204
42.92,-140,240,1204
42.94,-160,180,976
42.95,-144,164,988
42.96,-144,164,988
42.96,-144,164,988
42.97,-224,412,944
42.97,-224,412,944
42.98,-224,412,944
42.98,-224,412,944
42.99,-144,116,968
42.99,-144,116,968
42.99,-144,116,968
43.00,-144,116,968
43.00,-144,116,968
43.01,-288,112,800
43.03,-120,212,1216
43.03,-120,212,1216
43.04,-120,212,1216
43.04,-120,212,1216
43.05,-272,-72,792
43.05,-272,-72,792
43.06,-272,-72,792
43.07,184,100,960
43.07,184,100,960
43.08,184,100,960
43.09,-28,188,956
43.09,-28,188,956
43.10,-28,188,956
43.12,-68,100,836
43.13,-24,164,1168
43.14,-24,164,1168
43.15,-76,240,980
43.15,-76,240,980
43.16,-76,240,980
43.16,-76,240,980
43.17,-48,228,948
43.17,-48,228,948
43.17,-48,228,948
43.18,-48,228,948
43.18,-48,228,948
43.19,-160,236,988
43.19,-160,236,988
43.21,-52,136,948
43.22,-52,136,948
43.22,-52,136,948
43.23,336,196,1020
43.23,336,196,1020
43.24,336,196,1020
43.25,8,188,1116
43.25,8,188,1116
43.26,8,188,1116
43.27,-60,152,1008
43.28,-60,152,1008
43.29,-92,172,928
43.29,-92,172,928
43.30,-92,172,928
43.33,-68,192,988
43.34,-68,192,988
43.34,-68,192,988
43.35,-72,192,900
43.35,-72,192,900
43.36,-72,192,900
43.36,-72,192,900
43.37,-92,196,1032
43.37,-92,196,1032
43.37,-92,196,1032
43.38,-92,196,1032
43.38,-92,196,1032
43.39,-12,212,1064
43.39,-12,212,1064
43.41,-12,236,988
43.42,-12,236,988
43.42,-12,236,988
43.43,60,156,1056
43.43,60,156,1056
43.44,60,156,1056
43.45,12,180,1048
43.45,12,180,1048
43.46,12,180,1048
43.47,68,192,992
43.47,68,192,992
43.48,68,192,992
43.49,124,132,984
43.50,124,132,984
43.51,268,152,976
43.53,380,216,900
43.53,380,216,900
43.54,380,216,900
43.54,380,216,900
43.55,424,168,864
43.55,424,168,864
43.55,424,168,864
43.56,424,168,864
43.56,424,168,864
43.57,468,172,836
43.57,468,172,836
43.57,468,172,836
43.58,468,172,836
43.58,468,172,836
43.61,536,160,804
43.61,536,160,804
43.62,536,160,804
43.63,660,188,764
43.63,660,188,764
43.64,660,172,748
43.65,660,172,748
43.66,660,172,748
43.67,740,152,712
43.67,740,152,712
43.68,716,196,620
43.69,716,196,620
43.70,716,196,620
43.70,740,172,564
43.73,836,172,512
43.73,836,172,512
43.74,836,172,512
43.74,904,164,480
43.75,904,164,480
43.75,904,164,480
43.76,904,164,480
43.76,916,144,444
43.77,916,144,444
43.77,916,144,444
43.78,916,144,444
43.78,884,132,432
43.79,884,132,432
43.79,884,132,432
43.82,984,160,304
43.83,1000,140,280
43.83,1000,140,280
43.84,992,132,244
43.85,992,132,244
43.86,992,132,244
43.87,1032,152,216
43.87,1032,152,216
43.88,1032,152,216
43.89,1032,140,172
43.89,1032,140,172
43.90,1032,140,172
43.91,1004,136,152
43.91,1004,136,152
44.05,1004,160,-108
44.06,1004,160,-108
44.06,988,164,-124
44.07,988,164,-124
44.08,988,164,-124
44.08,1052,-536,-244
44.09,1052,-536,-244
44.09,1052,-536,-244
44.10,1052,-536,-244
44.10,976,80,-220
44.11,976,80,-220
44.11,976,80,-220
44.11,976,80,-220
44.14,996,140,-256
44.14,964,132,-280
44.15,964,132,-280
44.15,964,132,-280
44.15,964,132,-280
44.16,964,132,-280
44.16,956,116,-320
44.17,956,116,-320
44.17,956,116,-320
44.17,956,116,-320
44.18,984,16,-516
44.19,984,16,-516
44.19,984,16,-516
44.20,968,524,-288
44.23,840,-20,-668
44.24,840,-20,-668
44.24,432,392,-896
44.25,432,392,-896
44.26,432,392,-896
44.26,1024,120,-508
44.27,1024,120,-508
44.28,1024,120,-508
44.28,856,132,-680
44.29,856,132,-680
44.29,856,132,-680
44.30,856,132,-680
44.30,736,120,-588
44.33,644,0,-816
44.33,644,0,-816
44.33,644,0,-816
44.34,644,0,-816
44.34,544,164,-984
44.35,544,164,-984
44.35,544,164,-984
44.36,544,164,-984
44.37,660,44,-708
44.37,660,44,-708
44.38,660,44,-708
44.39,492,52,-1236
44.39,492,52,-1236
44.40,564,124,-724
44.43,488,260,-928
44.43,488,260,-928
44.44,396,96,-944
44.45,396,96,-944
44.46,396,96,-944
44.46,304,-124,-1056
44.47,304,-124,-1056
44.47,304,-124,-1056
44.47,304,-124,-1056
44.48,564,280,-1052
44.49,564,280,-1052
44.49,564,280,-1052
44.49,564,280,-1052
44.52,248,128,-748
44.53,248,128,-748
44.53,248,128,-748
44.54,288,124,-1032
44.55,288,124,-1032
44.55,288,124,-1032
44.56,196,44,-996
44.57,196,44,-996
44.58,220,44,-996
44.59,220,44,-996
44.60,220,44,-996
44.60,400,208,-960
44.61,400,208,-960
44.62,204,24,-1020
44.64,28,-76,-1060
44.65,28,-76,-1060
44.65,28,-76,-1060
44.65,28,-76,-1060
44.66,232,132,-972
44.66,232,132,-972
44.67,232,132,-972
44.67,232,132,-972
44.67,232,132,-972
44.68,128,-12,-1072
44.68,128,-12,-1072
44.69,128,-12,-1072
44.69,128,-12,-1072
44.71,192,112,-980
44.72,240,220,-888
44.73,240,220,-888
44.73,240,220,-888
44.74,52,0,-988
44.75,52,0,-988
44.75,52,0,-988
44.76,112,-300,-1096
44.77,112,-300,-1096
44.77,112,-300,-1096
44.78,228,112,-1024
44.79,228,112,-1024
44.80,108,48,-976
44.81,108,48,-976
44.83,184,44,-1032
44.83,184,44,-1032
44.83,184,44,-1032
44.84,-560,-412,-1308
44.84,-560,-412,-1308
44.85,-560,-412,-1308
44.85,-560,-412,-1308
44.85,-560,-412,-1308
44.86,120,84,-1116
44.86,120,84,-1116
44.87,120,84,-1116
44.87,120,84,-1116
44.89,-300,0,-440
44.90,-344,12,-960
44.91,-344,12,-960
44.91,-344,12,-960
44.92,352,200,-1160
44.92,352,200,-1160
44.93,352,200,-1160
44.94,412,96,-2040
44.95,412,96,-2040
44.95,412,96,-2040
44.96,-24,144,-1036
44.97,-24,144,-1036
44.98,-16,-44,-1036
45.00,104,76,-1028
45.01,104,76,-1028
45.01,104,76,-1028
45.02,-92,64,-980
45.02,-92,64,-980
45.03,-92,64,-980
45.03,-92,64,-980
45.03,-92,64,-980
45.04,72,32,-1228
45.04,72,32,-1228
45.05,72,32,-1228
45.05,72,32,-1228
45.05,72,32,-1228
45.06,-44,44,-880
45.07,-44,44,-880
45.08,-256,0,-1088
45.09,-256,0,-1088
45.09,-256,0,-1088
45.10,-104,276,-780
45.11,-104,276,-780
45.11,-104,276,-780
45.12,152,-96,-708
45.13,152,-96,-708
45.14,-200,8,-1168
45.15,-200,8,-1168
45.15,-200,8,-1168
45.16,-476,48,-1012
45.17,-476,48,-1012
45.19,-248,84,-920
45.20,-320,76,-1080
45.21,-320,76,-1080
45.21,-320,76,-1080
45.21,-320,76,-1080
45.22,-192,8,-1080
45.22,-192,8,-1080
45.23,-192,8,-1080
45.23,-192,8,-1080
45.23,-192,8,-1080
45.24,-364,164,-984
45.24,-364,164,-984
45.25,-364,164,-984
45.27,-212,-104,-988
45.28,-480,280,-856
45.29,-480,280,-856
45.30,-412,208,-948
45.30,-412,208,-948
45.31,-412,208,-948
45.32,-472,160,-1132
45.32,-472,160,-1132
45.33,-472,160,-1132
45.34,-464,212,-652
45.34,-464,212,-652
45.35,-464,212,-652
45.36,-580,300,-760
45.38,-512,332,-684
45.38,-512,332,-684
45.39,-512,332,-684
45.39,-512,332,-684
45.39,-616,376,-684
45.40,-616,376,-684
45.40,-616,376,-684
45.41,-616,376,-684
45.41,-616,376,-684
45.41,-408,396,-800
45.42,-408,396,-800
45.42,-408,396,-800
45.45,-636,324,-840
45.45,-636,324,-840
45.45,-708,440,-644
45.46,-708,440,-644
45.46,-708,440,-644
45.47,-708,440,-644
45.47,-708,440,-644
45.47,-788,388,-700
45.48,-788,388,-700
45.49,-788,388,-700
45.49,-636,460,-440
45.50,-636,460,-440
45.51,-636,460,-440
45.63,-908,564,-244
45.64,-908,564,-244
45.64,-908,564,-244
45.65,-908,564,-244
45.65,-908,564,-244
45.65,-864,512,-220
45.66,-864,512,-220
45.67,-864,512,-220
45.68,-876,548,-124
45.68,-876,548,-124
45.69,-876,548,-124
45.70,-964,564,-264
45.70,-964,564,-264
45.73,-888,620,96
45.74,-928,624,-52
45.74,-928,624,-52
45.75,-928,624,-52
45.75,-852,632,-120
