Time (seconds),temperature
54.26,34.83871
54.27,34.51612
54.29,34.83871
54.30,34.51612
54.32,34.83871
54.34,34.83871
54.35,34.83871
54.37,34.83871
54.38,34.83871
54.40,34.83871
54.41,34.83871
54.43,34.83871
54.44,34.83871
54.45,34.83871
54.46,34.83871
54.47,34.83871
54.51,34.83871
54.52,34.83871
54.54,35.16129
54.55,34.83871
54.57,34.83871
54.58,34.83871
54.60,34.83871
54.61,34.83871
54.62,34.83871
54.63,34.83871
54.65,34.83871
54.66,34.83871
54.67,34.83871
54.69,34.83871
54.70,34.83871
54.72,34.83871
54.73,34.83871
54.76,34.83871
54.78,34.83871
54.79,34.83871
54.81,34.83871
54.82,34.83871
54.83,34.83871
54.84,34.83871
54.86,34.83871
54.87,34.83871
54.88,35.16129
54.90,34.83871
54.91,34.83871
54.93,34.83871
54.94,34.83871
54.96,34.83871
54.97,34.83871
54.99,34.83871
55.02,34.83871
55.03,34.83871
55.04,34.83871
55.06,34.83871
55.08,34.83871
55.09,34.83871
55.10,34.83871
55.12,34.83871
55.14,35.16129
55.15,35.16129
55.17,34.83871
55.18,34.83871
55.19,34.83871
55.20,35.16129
55.21,35.16129
55.23,34.83871
55.24,34.83871
55.28,34.83871
55.29,35.16129
55.31,34.83871
55.32,35.16129
55.34,35.16129
55.35,34.83871
55.36,35.16129
55.37,35.16129
55.39,35.16129
55.40,35.16129
55.41,35.16129
55.43,34.83871
55.44,35.16129
55.46,34.83871
55.48,35.16129
55.49,34.83871
55.51,35.16129
55.65,35.16129
55.67,35.16129
55.68,35.16129
55.70,35.16129
55.71,35.16129
55.73,35.16129
55.74,35.16129
55.75,35.16129
55.76,35.16129
55.77,35.16129
55.79,35.16129
55.80,34.83871
55.82,34.83871
55.84,34.83871
55.85,35.16129
55.86,35.16129
55.88,35.16129
55.91,35.16129
55.92,35.16129
55.93,35.16129
55.94,35.16129
55.95,35.16129
55.97,35.16129
55.99,34.83871
56.00,35.16129
56.02,35.16129
56.03,35.16129
56.05,35.16129
56.07,35.16129
56.08,35.16129
56.10,35.16129
56.11,35.16129
56.12,35.16129
56.13,35.16129
56.17,35.16129
56.18,35.16129
56.20,35.16129
56.21,35.16129
56.23,35.16129
56.24,35.16129
56.26,35.16129
56.27,35.16129
56.29,35.16129
56.30,35.16129
56.31,35.16129
56.32,35.48387
56.34,35.16129
56.35,35.16129
56.36,35.16129
56.38,35.16129
56.39,35.16129
56.42,35.16129
56.44,35.48387
56.45,35.16129
56.47,35.16129
56.48,35.16129
56.49,35.16129
56.50,35.16129
56.51,35.16129
56.53,35.16129
56.54,35.16129
56.55,35.16129
56.57,35.16129
56.58,35.48387
56.60,35.16129
56.62,35.48387
56.63,35.16129
56.65,35.16129
56.68,35.16129
56.69,35.48387
56.70,35.16129
56.72,35.16129
56.73,35.16129
56.74,35.16129
56.76,35.48387
56.78,35.16129
56.79,35.16129
56.81,35.16129
56.82,35.48387
56.84,35.48387
56.85,35.16129
56.86,35.48387
56.87,35.16129
56.89,35.16129
56.90,35.48387
56.93,35.48387
56.95,35.48387
56.96,35.16129
56.98,35.48387
56.99,35.48387
57.01,35.48387
57.02,35.48387
57.03,35.48387
57.05,35.48387
57.06,35.16129
57.07,35.16129
57.08,35.48387
57.10,35.48387
57.11,35.16129
57.13,35.48387
57.14,35.48387
57.16,35.48387
57.19,35.48387
57.20,35.48387
57.21,35.48387
57.23,35.48387
57.24,35.48387
57.25,35.48387
57.26,35.48387
57.28,35.48387
57.29,35.48387
57.31,35.48387
57.32,35.48387
57.34,35.48387
57.35,35.48387
57.37,35.48387
57.38,35.48387
57.39,35.48387
57.41,35.48387
57.44,35.48387
57.45,35.48387
57.46,35.48387
57.48,35.48387
57.50,35.48387
57.51,35.48387
57.52,35.48387
57.54,35.48387
57.56,35.48387
57.57,35.48387
57.59,35.48387
57.60,35.48387
57.61,35.48387
57.62,35.48387
57.63,35.48387
57.65,35.48387
57.66,35.48387
57.69,35.48387
57.71,35.48387
57.72,35.48387
57.74,35.48387
57.76,35.48387
57.77,35.48387
57.78,35.48387
57.79,35.48387
57.81,35.48387
57.82,35.48387
57.83,35.80645
57.85,35.80645
57.86,35.48387
57.87,35.48387
57.89,35.48387
57.90,35.48387
57.92,35.48387
57.94,35.48387
57.97,35.48387
57.98,35.48387
57.99,35.80645
58.01,35.80645
58.02,35.80645
58.04,35.80645
58.05,35.48387
58.07,35.48387
58.08,35.80645
58.10,35.48387
58.12,35.80645
58.13,35.80645
58.15,35.80645
58.16,35.80645
58.17,35.48387
58.18,35.80645
58.19,35.80645
58.23,35.48387
58.24,35.80645
58.26,35.48387
58.27,35.80645
58.29,35.48387
58.30,35.80645
58.32,35.48387
58.33,35.80645
58.35,35.80645
58.36,35.48387
58.37,35.80645
58.38,35.80645
58.40,35.80645
58.41,35.80645
58.42,35.80645
58.44,35.80645
58.45,35.80645
58.49,35.48387
58.50,35.80645
58.52,35.80645
58.53,35.80645
58.54,35.80645
58.55,35.80645
58.57,35.80645
58.58,35.80645
58.59,35.80645
58.60,35.80645
58.62,35.80645
58.63,35.80645
58.65,35.80645
58.66,35.80645
58.68,35.80645
58.69,35.80645
58.71,35.80645
58.74,35.80645
58.75,35.80645
58.76,35.80645
58.78,35.80645
58.79,35.80645
58.81,35.80645
58.82,35.80645
58.84,35.80645
58.85,35.80645
58.86,36.12903
58.88,35.80645
58.89,35.80645
58.91,35.80645
58.92,35.80645
58.93,35.80645
58.94,35.80645
58.95,35.80645
58.99,35.80645
59.00,35.80645
59.02,35.80645
59.03,36.12903
59.05,35.80645
59.06,35.80645
59.08,35.80645
59.09,35.80645
59.10,35.80645
59.11,35.80645
59.13,35.80645
59.14,35.80645
59.16,35.80645
59.17,36.12903
59.18,36.12903
59.20,35.80645
59.22,36.12903
59.25,36.12903
59.26,36.12903
59.27,36.12903
59.29,35.80645
59.30,35.80645
59.31,35.80645
59.32,35.80645
59.33,36.12903
59.35,36.12903
59.36,36.12903
59.38,36.12903
59.40,35.80645
59.41,36.12903
59.42,36.12903
59.44,36.12903
59.45,36.12903
59.47,35.80645
59.50,36.12903
59.51,36.12903
59.53,36.12903
59.54,36.12903
59.56,36.12903
59.58,36.12903
59.59,36.12903
59.61,36.12903
59.62,36.12903
59.63,36.12903
59.65,36.12903
59.66,36.12903
59.67,35.80645
59.68,36.12903
59.70,35.80645
59.72,36.12903
59.73,36.12903
59.87,36.12903
59.88,36.12903
59.89,36.12903
59.91,36.12903
59.92,36.12903
59.94,36.12903
59.96,36.12903
59.97,36.12903
59.98,36.12903
60.00,36.12903
60.01,36.12903
60.03,36.12903
60.04,36.12903
60.05,36.12903
60.07,36.12903
60.08,36.12903
60.10,36.12903
60.13,36.12903
60.14,36.12903
60.16,36.12903
60.17,36.12903
60.19,36.12903
60.20,36.12903
60.21,36.12903
60.23,36.12903
60.24,36.12903
60.25,36.12903
60.26,36.12903
60.28,36.12903
60.29,36.12903
60.31,36.12903
60.32,36.12903
60.34,36.12903
60.36,36.12903
60.39,36.12903
60.40,36.12903
60.41,36.45161
60.43,36.12903
60.44,36.12903
60.45,36.12903
60.46,36.12903
60.48,36.12903
60.49,36.45161
60.51,36.12903
60.52,36.12903
60.54,36.12903
60.56,36.45161
60.57,36.45161
60.58,36.45161
60.59,36.45161
60.61,36.45161
60.64,36.45161
60.65,36.12903
60.67,36.12903
60.68,36.45161
60.70,36.12903
60.71,36.12903
60.73,36.45161
60.74,36.45161
60.76,36.12903
60.77,36.12903
60.78,36.12903
60.79,36.12903
60.81,36.12903
60.82,36.45161
60.84,36.12903
60.85,36.45161
60.86,36.45161
60.90,36.45161
60.91,36.12903
60.93,36.45161
60.94,36.12903
60.95,36.12903
60.97,36.45161
60.98,36.45161
60.99,36.45161
61.00,36.45161
61.02,36.45161
61.04,36.45161
61.05,36.12903
61.07,36.45161
61.08,36.45161
61.10,36.45161
61.11,36.12903
61.13,36.45161
61.16,36.12903
61.17,36.12903
61.18,36.45161
61.20,36.45161
61.21,36.45161
61.23,36.45161
61.24,36.45161
61.26,36.12903
61.27,36.45161
61.29,36.45161
61.30,36.45161
61.31,36.45161
61.33,36.45161
61.34,36.45161
61.35,36.45161
61.36,36.45161
61.38,36.45161
61.41,36.45161
61.43,36.45161
61.44,36.45161
61.46,36.45161
61.47,36.45161
61.49,36.77419
61.50,36.45161
61.51,36.45161
61.52,36.45161
61.53,36.45161
61.55,36.45161
61.56,36.45161
61.58,36.45161
61.59,36.45161
61.60,36.77419
61.62,36.45161
61.64,36.45161
61.66,36.45161
61.68,36.45161
61.69,36.45161
61.71,36.45161
61.72,36.45161
61.73,36.45161
61.74,36.45161
61.76,36.45161
61.77,36.45161
61.79,36.45161
61.80,36.77419
61.82,36.45161
61.83,36.77419
61.85,36.45161
61.86,36.45161
61.88,36.45161
61.89,36.45161
61.90,36.45161
61.93,36.45161
61.95,36.77419
61.96,36.77419
61.98,36.45161
61.99,36.45161
62.01,36.77419
62.02,36.77419
62.04,36.45161
62.06,36.45161
62.07,36.77419
62.08,36.45161
62.09,36.45161
62.11,36.45161
62.12,36.77419
62.14,36.77419
62.15,36.45161
62.16,36.77419
62.20,36.45161
62.21,36.45161
62.23,36.45161
62.24,36.45161
62.25,36.77419
62.27,36.45161
62.28,36.77419
62.29,36.77419
62.31,36.77419
62.32,36.77419
62.33,36.45161
62.35,36.45161
62.36,36.77419
62.38,36.77419
62.39,36.77419
62.41,36.77419
62.42,36.77419
62.46,36.77419
62.47,36.77419
62.48,36.77419
62.49,36.77419
62.51,36.77419
62.52,36.77419
62.54,36.77419
62.56,36.77419
62.57,36.77419
62.59,36.77419
62.60,36.77419
62.62,36.77419
62.63,36.77419
62.64,36.77419
62.65,36.77419
62.67,36.77419
62.68,36.77419
62.71,36.77419
62.73,36.77419
62.74,36.77419
62.76,36.77419
62.77,36.77419
62.79,36.77419
62.81,36.77419
62.82,36.77419
62.83,36.77419
62.84,36.77419
62.85,36.77419
62.87,36.77419
62.88,36.77419
62.90,36.77419
62.91,36.77419
62.93,36.77419
62.94,36.77419
62.98,36.77419
62.99,36.77419
63.00,36.77419
63.01,36.77419
63.03,36.77419
63.04,36.77419
63.05,37.09677
63.07,36.77419
63.08,37.09677
63.10,36.77419
63.11,36.77419
63.13,36.77419
63.14,37.09677
63.16,37.09677
63.17,36.77419
63.18,36.77419
63.19,37.09677
63.22,37.09677
63.23,36.77419
63.25,37.09677
63.26,37.09677
63.28,36.77419
63.30,37.09677
63.31,36.77419
63.32,37.09677
63.34,37.09677
63.36,37.09677
63.37,36.77419
63.38,37.41935
63.39,37.09677
63.41,37.09677
63.42,37.09677
63.43,37.09677
63.45,37.09677
63.48,37.09677
63.50,37.09677
63.51,37.09677
63.53,37.09677
63.54,37.09677
63.56,37.09677
63.57,37.09677
63.58,37.09677
63.59,37.09677
63.61,37.09677
63.62,37.09677
63.63,37.09677
63.65,37.09677
63.66,37.41935
63.68,37.09677
63.70,37.09677
63.71,37.41935
63.74,37.09677
63.75,37.09677
63.77,37.41935
63.78,37.09677
63.79,37.09677
63.81,37.09677
63.82,37.41935
63.84,37.41935
63.86,37.09677
63.87,37.41935
63.89,37.09677
63.90,37.09677
63.91,37.41935
63.93,37.41935
63.94,37.09677
63.95,37.09677
63.96,37.41935
64.11,37.09677
64.12,37.09677
64.13,37.09677
64.14,37.41935
64.15,37.09677
64.17,37.41935
64.18,37.09677
64.20,37.41935
64.21,37.09677
64.23,37.09677
64.24,37.41935
64.26,37.09677
64.27,37.09677
64.29,37.09677
64.30,37.41935
64.31,37.09677
64.32,37.09677
64.35,37.09677
64.37,37.09677
64.38,37.41935
64.40,37.09677
64.41,37.09677
64.42,37.41935
64.44,37.41935
64.45,37.41935
64.47,37.41935
64.48,37.41935
64.49,37.41935
64.51,37.41935
64.52,37.09677
64.53,37.41935
64.54,37.09677
64.56,37.41935
64.57,37.09677
64.60,37.41935
64.62,37.09677
64.63,37.41935
64.65,37.41935
64.66,37.09677
64.67,37.41935
64.69,37.09677
64.70,37.41935
64.71,37.09677
64.72,37.09677
64.74,37.09677
64.76,37.41935
64.77,37.09677
64.79,37.09677
64.80,37.41935
64.82,37.41935
64.84,37.41935
64.87,37.09677
64.88,37.09677
64.90,37.41935
64.91,37.09677
64.92,37.09677
64.94,37.41935
64.96,37.41935
64.97,37.09677
64.98,37.09677
65.00,37.09677
65.02,37.09677
65.03,37.41935
65.05,37.09677
65.06,37.09677
65.07,37.41935
65.08,37.41935
65.09,37.41935
65.13,37.41935
65.14,37.41935
65.16,37.41935
65.18,37.41935
65.19,37.41935
65.21,37.41935
65.22,37.09677
65.23,37.09677
65.25,37.41935
65.26,37.09677
65.27,37.09677
65.28,37.41935
65.30,37.41935
65.32,37.41935
65.33,37.41935
65.35,37.41935
65.36,37.41935
65.40,37.41935
65.41,37.41935
65.42,37.41935
65.43,37.41935
65.45,37.41935
65.46,37.41935
65.47,37.41935
65.49,37.41935
65.50,37.41935
65.52,37.41935
65.54,37.41935
65.55,37.41935
65.57,37.41935
65.58,37.41935
65.60,37.09677
65.61,37.41935
65.62,37.41935
65.64,37.41935
65.66,37.41935
65.68,37.41935
65.70,37.41935
65.71,37.41935
65.72,37.41935
65.74,37.41935
65.76,37.09677
65.77,37.09677
65.78,37.41935
65.79,37.41935
65.81,37.41935
65.82,37.41935
65.83,37.41935
65.85,37.41935
65.86,37.41935
65.88,37.41935
65.89,37.41935
65.93,37.41935
65.94,37.41935
65.96,37.41935
65.97,37.41935
65.98,37.41935
65.99,37.41935
66.01,37.41935
66.02,37.41935
66.03,37.41935
66.05,37.41935
66.06,37.41935
66.08,37.41935
66.09,37.41935
66.11,37.41935
66.12,37.41935
66.14,37.41935
66.15,37.41935
66.18,37.41935
66.19,37.41935
66.21,37.41935
66.22,37.41935
66.24,37.41935
66.25,37.41935
66.27,37.41935
66.28,37.41935
66.30,37.41935
66.32,37.41935
66.33,37.41935
66.35,37.41935
66.36,37.41935
66.37,37.41935
66.38,37.74194
66.39,37.41935
66.41,37.41935
66.44,37.41935
66.46,37.74194
66.48,37.41935
66.49,37.41935
66.51,37.74194
66.52,37.41935
66.53,37.41935
66.55,37.74194
66.56,37.74194
66.57,37.41935
66.58,37.41935
66.60,37.41935
66.62,37.74194
66.63,37.74194
66.65,37.41935
66.66,37.41935
66.68,37.41935
66.71,37.41935
66.73,37.41935
66.74,37.41935
66.75,37.41935
66.76,37.74194
66.77,37.74194
66.79,37.41935
66.81,37.41935
66.82,37.41935
66.84,37.41935
66.85,37.41935
66.87,37.41935
66.88,37.41935
66.90,37.41935
66.91,37.41935
66.92,37.74194
66.93,37.74194
66.97,37.41935
66.98,37.74194
67.00,37.41935
67.02,37.41935
67.03,37.74194
67.05,37.41935
67.06,37.74194
67.08,37.41935
67.09,37.74194
67.10,37.74194
67.11,37.74194
67.13,37.74194
67.14,37.74194
67.16,37.41935
67.17,37.74194
67.19,37.74194
67.20,37.74194
67.23,37.74194
67.25,37.74194
67.26,37.74194
67.27,37.74194
67.29,37.74194
67.30,37.74194
67.31,37.74194
67.33,37.74194
67.34,37.74194
67.35,37.74194
67.36,37.74194
67.38,37.74194
67.40,37.74194
67.41,37.74194
67.42,37.74194
67.44,37.41935
67.45,37.74194
67.49,37.74194
67.50,37.74194
67.51,37.74194
67.53,37.41935
67.54,37.41935
67.56,37.74194
67.57,37.74194
67.59,37.74194
67.61,37.74194
67.62,37.74194
67.64,37.74194
67.65,37.74194
67.67,37.74194
67.68,37.74194
67.69,37.74194
67.71,37.74194
67.72,37.74194
67.75,37.74194
67.77,37.74194
67.78,37.74194
67.80,37.74194
67.82,37.74194
67.83,37.74194
67.84,37.74194
67.85,37.74194
67.87,37.74194
67.88,37.74194
67.89,37.74194
67.90,37.74194
67.92,37.74194
67.93,37.74194
67.95,37.74194
67.96,37.74194
67.98,37.74194
68.01,37.74194
68.03,37.74194
68.04,37.74194
68.05,37.74194
68.07,37.74194
68.08,37.74194
68.10,37.74194
68.12,37.74194
68.13,37.74194
68.15,37.74194
68.16,37.74194
68.18,37.74194
68.19,37.41935
68.21,37.74194
68.22,37.74194
68.23,37.74194
68.24,37.41935
68.38,37.74194
68.39,37.74194
68.40,37.74194
68.41,37.74194
68.43,37.74194
68.44,37.74194
68.45,37.74194
68.47,37.74194
68.48,37.74194
68.50,37.74194
68.51,37.74194
68.53,38.06451
68.54,37.74194
68.56,37.74194
68.57,37.74194
68.58,37.74194
68.59,37.74194
68.63,37.74194
68.64,37.74194
68.66,37.74194
68.67,37.74194
68.69,37.74194
68.70,37.74194
68.72,37.74194
68.73,37.74194
68.74,37.74194
68.75,37.74194
68.77,37.74194
68.78,38.06451
68.79,37.74194
68.81,37.74194
68.82,37.74194
68.84,37.74194
68.85,37.74194
68.88,37.74194
68.90,38.06451
68.92,37.74194
68.93,37.74194
68.94,37.74194
68.95,37.74194
68.96,37.74194
68.97,37.74194
68.99,37.41935
69.00,37.74194
69.02,37.74194
69.03,37.74194
69.04,38.06451
69.06,37.74194
69.08,38.06451
69.09,38.06451
69.11,37.74194
69.14,38.06451
69.15,37.74194
69.17,37.74194
69.18,37.74194
69.19,38.06451
69.21,37.74194
69.22,38.06451
69.24,37.74194
69.26,37.74194
69.27,38.06451
69.29,37.74194
69.30,38.06451
69.31,38.06451
69.33,38.06451
69.34,38.06451
69.35,38.06451
69.36,38.06451
69.40,38.06451
69.41,38.06451
69.43,38.06451
69.44,37.74194
69.46,38.06451
69.48,38.06451
69.49,38.06451
69.50,37.74194
69.51,38.06451
69.53,38.06451
69.54,38.06451
69.55,38.06451
69.57,38.06451
69.58,38.06451
69.60,37.74194
69.62,37.74194
69.63,38.06451
69.66,37.74194
69.68,38.06451
69.69,37.74194
69.70,38.06451
69.71,38.06451
69.73,37.74194
69.74,37.74194
69.76,37.74194
69.78,38.06451
69.79,38.06451
69.81,37.74194
69.82,37.74194
69.84,38.06451
69.85,38.06451
69.87,38.06451
69.88,37.74194
69.89,38.06451
69.90,38.06451
69.94,38.06451
69.95,38.06451
69.97,38.06451
69.98,38.06451
70.00,38.06451
70.01,38.06451
70.03,38.06451
70.04,38.06451
70.05,38.06451
70.07,38.06451
70.08,38.06451
70.09,38.06451
70.10,38.06451
70.12,38.06451
70.13,38.06451
70.15,38.06451
70.16,38.06451
70.20,38.06451
70.21,38.06451
70.23,38.06451
70.24,38.06451
70.25,38.06451
70.27,38.06451
70.28,38.06451
70.29,38.06451
70.30,38.06451
70.32,38.06451
70.33,38.06451
70.34,38.06451
70.36,38.06451
70.37,38.06451
70.38,38.06451
70.40,38.06451
70.42,38.06451
70.45,38.06451
70.46,38.06451
70.47,38.06451
70.49,38.06451
70.50,38.06451
70.52,37.74194
70.53,38.06451
70.55,38.06451
70.56,38.06451
70.58,38.06451
70.59,38.06451
70.61,38.06451
70.62,38.06451
70.63,38.06451
70.64,38.06451
70.65,38.06451
70.67,38.06451
70.70,38.06451
70.72,38.06451
70.73,38.06451
70.75,38.06451
70.76,38.06451
70.78,38.06451
70.79,38.06451
70.80,38.06451
70.81,38.06451
70.83,38.06451
70.84,38.06451
70.85,38.06451
70.86,38.06451
70.88,38.06451
70.90,38.06451
70.91,38.06451
70.93,38.06451
70.96,38.06451
70.97,38.06451
70.99,38.06451
71.00,38.06451
71.01,38.06451
71.03,38.06451
71.04,38.06451
71.05,38.06451
71.07,38.06451
71.08,38.06451
71.10,38.06451
71.12,38.06451
71.13,38.3871
71.15,38.06451
71.16,38.06451
71.17,38.06451
71.19,38.06451
71.22,38.06451
71.23,38.06451
71.25,38.06451
71.26,38.06451
71.28,38.3871
71.30,38.06451
71.31,38.3871
71.33,38.3871
71.34,38.3871
71.35,38.3871
71.37,38.3871
71.38,38.06451
71.39,38.06451
71.41,38.06451
71.42,38.06451
71.43,38.3871
71.45,38.06451
71.47,38.06451
71.49,38.06451
71.50,38.3871
71.52,38.06451
71.53,38.3871
71.55,38.3871
71.56,38.06451
71.57,38.06451
71.58,38.06451
71.60,38.06451
71.61,38.06451
71.62,38.3871
71.64,38.3871
71.65,38.06451
71.67,38.3871
71.68,38.06451
71.70,38.3871
71.71,38.3871
71.75,38.3871
71.76,38.06451
71.77,38.06451
71.79,38.3871
71.80,38.3871
71.82,38.06451
71.83,38.3871
71.85,38.06451
71.86,38.3871
71.88,38.06451
71.89,38.06451
71.91,38.06451
71.92,38.06451
71.93,38.3871
71.94,38.3871
71.95,38.06451
71.97,38.3871
71.98,38.06451
72.02,38.3871
72.03,38.06451
72.05,38.06451
72.06,38.06451
72.08,38.3871
72.10,38.3871
72.11,38.3871
72.12,38.3871
72.13,38.06451
72.15,38.3871
72.16,38.06451
72.17,38.3871
72.19,38.3871
72.20,38.06451
72.22,38.3871
72.23,38.06451
72.25,38.3871
72.28,38.3871
72.29,38.06451
72.30,38.06451
72.31,38.3871
72.33,38.3871
72.34,38.3871
72.36,38.3871
72.37,38.3871
72.38,38.3871
72.40,38.3871
72.42,38.06451
72.43,38.3871
72.45,38.3871
72.46,38.3871
72.47,38.06451
72.49,38.3871
72.50,38.3871
72.51,38.3871
72.65,38.3871
72.67,38.06451
72.68,38.06451
72.69,38.3871
72.70,38.3871
72.72,38.3871
72.73,38.3871
72.75,38.3871
72.76,38.3871
72.78,38.3871
72.79,38.3871
72.81,38.3871
72.82,38.3871
72.83,38.3871
72.85,38.3871
72.86,38.3871
72.87,38.3871
72.89,38.3871
72.90,38.3871
72.93,38.06451
72.95,38.3871
72.96,38.06451
72.98,38.3871
72.99,38.3871
73.01,38.3871
73.02,38.3871
73.03,38.3871
73.04,38.3871
73.05,38.3871
73.07,38.3871
73.08,38.3871
73.10,38.3871
73.12,38.3871
73.13,38.3871
73.15,38.3871
73.16,38.3871
73.18,38.3871
73.21,38.3871
73.22,38.3871
73.23,38.3871
73.25,38.3871
73.26,38.3871
73.28,38.70968
73.29,38.3871
73.31,38.3871
73.32,38.3871
73.34,38.06451
73.35,38.3871
73.37,38.3871
73.38,38.3871
73.39,38.3871
73.41,38.3871
73.42,38.3871
73.43,38.3871
73.44,38.3871
73.48,38.3871
73.49,38.3871
73.51,38.3871
73.52,38.3871
73.54,38.3871
73.55,38.3871
73.57,38.3871
73.58,38.3871
73.59,38.3871
73.60,38.3871
73.62,38.3871
73.63,38.3871
73.64,38.3871
73.65,38.3871
73.67,38.3871
73.68,38.3871
73.70,38.3871
73.72,38.3871
73.75,38.3871
73.76,38.3871
73.77,38.3871
73.79,38.3871
73.80,38.3871
73.81,38.70968
73.83,38.3871
73.84,38.3871
73.86,38.3871
73.87,38.3871
73.89,38.3871
73.90,38.3871
73.92,38.3871
73.93,38.3871
73.95,38.3871
73.96,38.3871
73.97,38.3871
73.98,38.3871
74.02,38.3871
74.03,38.3871
74.05,38.70968
74.06,38.3871
74.08,38.3871
74.09,38.70968
74.11,38.3871
74.12,38.3871
74.13,38.70968
74.15,38.3871
74.16,38.3871
74.17,38.3871
74.19,38.70968
74.20,38.70968
74.22,38.3871
74.23,38.3871
74.25,38.3871
74.26,38.70968
74.30,38.3871
74.31,38.70968
74.32,38.3871
74.33,38.3871
74.35,38.3871
74.36,38.3871
74.38,38.3871
74.39,38.70968
74.41,38.3871
74.42,38.70968
74.44,38.70968
74.45,38.70968
74.47,38.3871
74.48,38.70968
74.49,38.70968
74.51,38.70968
74.52,38.70968
74.53,38.70968
74.56,38.3871
74.58,38.70968
74.60,38.70968
74.61,38.70968
74.63,38.70968
74.64,38.70968
74.66,38.70968
74.67,38.3871
74.68,38.70968
74.69,38.70968
74.71,38.3871
74.72,38.70968
74.74,38.3871
74.75,38.70968
74.76,38.70968
74.78,38.3871
74.79,38.3871
74.82,38.70968
74.84,38.70968
74.85,38.70968
74.87,38.3871
74.88,38.70968
74.89,38.70968
74.90,38.3871
74.91,38.70968
74.93,38.70968
74.94,38.3871
74.95,38.3871
74.97,38.70968
74.98,38.70968
75.00,38.70968
75.02,38.70968
75.03,38.70968
75.04,38.70968
75.05,38.70968
75.09,38.70968
75.10,38.70968
75.11,38.70968
75.13,38.70968
75.14,38.70968
75.16,38.70968
75.17,38.70968
75.19,38.70968
75.20,38.70968
75.22,38.70968
75.23,38.70968
75.25,38.70968
75.26,38.70968
75.27,38.70968
75.28,39.03226
75.30,38.70968
75.32,38.70968
75.35,38.70968
75.36,38.70968
75.38,38.70968
75.40,38.70968
75.41,38.70968
75.42,38.70968
75.43,38.70968
75.45,38.70968
75.46,38.70968
75.47,38.70968
75.49,38.70968
75.51,38.70968
75.52,38.3871
75.54,38.70968
